cityid,year,citychn,city19,city_code,cityen,citytype,province,prvn_code,proven,prvntype
137,1996,铜陵市,铜陵市,340700,Tongling_bf15,Prefecture-level City,安徽省,340000,Anhui,province
137,1997,铜陵市,铜陵市,340700,Tongling_bf15,Prefecture-level City,安徽省,340000,Anhui,province
137,1998,铜陵市,铜陵市,340700,Tongling_bf15,Prefecture-level City,安徽省,340000,Anhui,province
137,1999,铜陵市,铜陵市,340700,Tongling_bf15,Prefecture-level City,安徽省,340000,Anhui,province
137,2000,铜陵市,铜陵市,340700,Tongling_bf15,Prefecture-level City,安徽省,340000,Anhui,province
137,2001,铜陵市,铜陵市,340700,Tongling_bf15,Prefecture-level City,安徽省,340000,Anhui,province
137,2002,铜陵市,铜陵市,340700,Tongling_bf15,Prefecture-level City,安徽省,340000,Anhui,province
137,2003,铜陵市,铜陵市,340700,Tongling_bf15,Prefecture-level City,安徽省,340000,Anhui,province
137,2004,铜陵市,铜陵市,340700,Tongling_bf15,Prefecture-level City,安徽省,340000,Anhui,province
137,2005,铜陵市,铜陵市,340700,Tongling_bf15,Prefecture-level City,安徽省,340000,Anhui,province
137,2006,铜陵市,铜陵市,340700,Tongling_bf15,Prefecture-level City,安徽省,340000,Anhui,province
137,2007,铜陵市,铜陵市,340700,Tongling_bf15,Prefecture-level City,安徽省,340000,Anhui,province
137,2008,铜陵市,铜陵市,340700,Tongling_bf15,Prefecture-level City,安徽省,340000,Anhui,province
137,2009,铜陵市,铜陵市,340700,Tongling_bf15,Prefecture-level City,安徽省,340000,Anhui,province
137,2010,铜陵市,铜陵市,340700,Tongling_bf15,Prefecture-level City,安徽省,340000,Anhui,province
137,2011,铜陵市,铜陵市,340700,Tongling_bf15,Prefecture-level City,安徽省,340000,Anhui,province
137,2012,铜陵市,铜陵市,340700,Tongling_bf15,Prefecture-level City,安徽省,340000,Anhui,province
137,2013,铜陵市,铜陵市,340700,Tongling_bf15,Prefecture-level City,安徽省,340000,Anhui,province
137,2014,铜陵市,铜陵市,340700,Tongling_bf15,Prefecture-level City,安徽省,340000,Anhui,province
138,2015,铜陵市,铜陵市,340700,Tongling,Prefecture-level City,安徽省,340000,Anhui,province
138,2016,铜陵市,铜陵市,340700,Tongling,Prefecture-level City,安徽省,340000,Anhui,province
138,2017,铜陵市,铜陵市,340700,Tongling,Prefecture-level City,安徽省,340000,Anhui,province
138,2018,铜陵市,铜陵市,340700,Tongling,Prefecture-level City,安徽省,340000,Anhui,province
138,2019,铜陵市,铜陵市,340700,Tongling,Prefecture-level City,安徽省,340000,Anhui,province
139,1990,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,1991,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,1992,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,1993,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,1994,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,1995,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,1996,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,1997,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,1998,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,1999,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,2000,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,2001,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,2002,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,2003,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,2004,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,2005,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,2006,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,2007,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,2008,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,2009,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,2010,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,2011,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,2012,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,2013,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
139,2014,安庆市,安庆市,340800,Anqing_bf15,Prefecture-level City,安徽省,340000,Anhui,province
140,2015,安庆市,安庆市,340800,Anqing,Prefecture-level City,安徽省,340000,Anhui,province
140,2016,安庆市,安庆市,340800,Anqing,Prefecture-level City,安徽省,340000,Anhui,province
140,2017,安庆市,安庆市,340800,Anqing,Prefecture-level City,安徽省,340000,Anhui,province
140,2018,安庆市,安庆市,340800,Anqing,Prefecture-level City,安徽省,340000,Anhui,province
140,2019,安庆市,安庆市,340800,Anqing,Prefecture-level City,安徽省,340000,Anhui,province
141,1990,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,1991,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,1992,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,1993,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,1994,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,1995,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,1996,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,1997,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,1998,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,1999,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,2000,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,2001,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,2002,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,2003,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,2004,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,2005,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,2006,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,2007,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,2008,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,2009,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,2010,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,2011,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,2012,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,2013,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,2014,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,2015,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,2016,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,2017,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,2018,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
141,2019,黄山市,黄山市,341000,Huangshan,Prefecture-level City,安徽省,340000,Anhui,province
142,1990,阜阳地区,阜阳市,342100,Fuyang_bf99,Prefecture,安徽省,340000,Anhui,province
142,1991,阜阳地区,阜阳市,342100,Fuyang_bf99,Prefecture,安徽省,340000,Anhui,province
142,1992,阜阳地区,阜阳市,342100,Fuyang_bf99,Prefecture,安徽省,340000,Anhui,province
142,1993,阜阳地区,阜阳市,342100,Fuyang_bf99,Prefecture,安徽省,340000,Anhui,province
142,1994,阜阳地区,阜阳市,342100,Fuyang_bf99,Prefecture,安徽省,340000,Anhui,province
142,1995,阜阳地区,阜阳市,342100,Fuyang_bf99,Prefecture,安徽省,340000,Anhui,province
142,1996,阜阳市,阜阳市,341200,Fuyang_bf99,Prefecture-level City,安徽省,340000,Anhui,province
142,1997,阜阳市,阜阳市,341200,Fuyang_bf99,Prefecture-level City,安徽省,340000,Anhui,province
142,1998,阜阳市,阜阳市,341200,Fuyang_bf99,Prefecture-level City,安徽省,340000,Anhui,province
142,1999,阜阳市,阜阳市,341200,Fuyang_bf99,Prefecture-level City,安徽省,340000,Anhui,province
143,1990,宿县地区,宿州市,342200,Suzhou34,Prefecture,安徽省,340000,Anhui,province
143,1991,宿县地区,宿州市,342200,Suzhou34,Prefecture,安徽省,340000,Anhui,province
143,1992,宿县地区,宿州市,342200,Suzhou34,Prefecture,安徽省,340000,Anhui,province
143,1993,宿县地区,宿州市,342200,Suzhou34,Prefecture,安徽省,340000,Anhui,province
143,1994,宿县地区,宿州市,342200,Suzhou34,Prefecture,安徽省,340000,Anhui,province
143,1995,宿县地区,宿州市,342200,Suzhou34,Prefecture,安徽省,340000,Anhui,province
143,1996,宿县地区,宿州市,342200,Suzhou34,Prefecture,安徽省,340000,Anhui,province
143,1997,宿县地区,宿州市,342200,Suzhou34,Prefecture,安徽省,340000,Anhui,province
143,1998,宿州市,宿州市,341300,Suzhou34,Prefecture-level City,安徽省,340000,Anhui,province
143,1999,宿州市,宿州市,341300,Suzhou34,Prefecture-level City,安徽省,340000,Anhui,province
143,2000,宿州市,宿州市,341300,Suzhou34,Prefecture-level City,安徽省,340000,Anhui,province
143,2001,宿州市,宿州市,341300,Suzhou34,Prefecture-level City,安徽省,340000,Anhui,province
143,2002,宿州市,宿州市,341300,Suzhou34,Prefecture-level City,安徽省,340000,Anhui,province
143,2003,宿州市,宿州市,341300,Suzhou34,Prefecture-level City,安徽省,340000,Anhui,province
143,2004,宿州市,宿州市,341300,Suzhou34,Prefecture-level City,安徽省,340000,Anhui,province
143,2005,宿州市,宿州市,341300,Suzhou34,Prefecture-level City,安徽省,340000,Anhui,province
143,2006,宿州市,宿州市,341300,Suzhou34,Prefecture-level City,安徽省,340000,Anhui,province
143,2007,宿州市,宿州市,341300,Suzhou34,Prefecture-level City,安徽省,340000,Anhui,province
143,2008,宿州市,宿州市,341300,Suzhou34,Prefecture-level City,安徽省,340000,Anhui,province
143,2009,宿州市,宿州市,341300,Suzhou34,Prefecture-level City,安徽省,340000,Anhui,province
143,2010,宿州市,宿州市,341300,Suzhou34,Prefecture-level City,安徽省,340000,Anhui,province
143,2011,宿州市,宿州市,341300,Suzhou34,Prefecture-level City,安徽省,340000,Anhui,province
143,2012,宿州市,宿州市,341300,Suzhou34,Prefecture-level City,安徽省,340000,Anhui,province
143,2013,宿州市,宿州市,341300,Suzhou34,Prefecture-level City,安徽省,340000,Anhui,province
143,2014,宿州市,宿州市,341300,Suzhou34,Prefecture-level City,安徽省,340000,Anhui,province
143,2015,宿州市,宿州市,341300,Suzhou34,Prefecture-level City,安徽省,340000,Anhui,province
143,2016,宿州市,宿州市,341300,Suzhou34,Prefecture-level City,安徽省,340000,Anhui,province
143,2017,宿州市,宿州市,341300,Suzhou34,Prefecture-level City,安徽省,340000,Anhui,province
143,2018,宿州市,宿州市,341300,Suzhou34,Prefecture-level City,安徽省,340000,Anhui,province
143,2019,宿州市,宿州市,341300,Suzhou34,Prefecture-level City,安徽省,340000,Anhui,province
144,1990,滁县地区,滁州市,342300,Chuzhou,Prefecture,安徽省,340000,Anhui,province
144,1991,滁县地区,滁州市,342300,Chuzhou,Prefecture,安徽省,340000,Anhui,province
144,1992,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,1993,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,1994,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,1995,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,1996,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,1997,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,1998,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,1999,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,2000,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,2001,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,2002,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,2003,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,2004,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,2005,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,2006,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,2007,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,2008,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,2009,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,2010,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,2011,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,2012,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,2013,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,2014,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,2015,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,2016,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,2017,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,2018,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
144,2019,滁州市,滁州市,341100,Chuzhou,Prefecture-level City,安徽省,340000,Anhui,province
145,1990,六安地区,六安市,342400,Lu'an_bf15,Prefecture,安徽省,340000,Anhui,province
145,1991,六安地区,六安市,342400,Lu'an_bf15,Prefecture,安徽省,340000,Anhui,province
145,1992,六安地区,六安市,342400,Lu'an_bf15,Prefecture,安徽省,340000,Anhui,province
145,1993,六安地区,六安市,342400,Lu'an_bf15,Prefecture,安徽省,340000,Anhui,province
145,1994,六安地区,六安市,342400,Lu'an_bf15,Prefecture,安徽省,340000,Anhui,province
145,1995,六安地区,六安市,342400,Lu'an_bf15,Prefecture,安徽省,340000,Anhui,province
145,1996,六安地区,六安市,342400,Lu'an_bf15,Prefecture,安徽省,340000,Anhui,province
145,1997,六安地区,六安市,342400,Lu'an_bf15,Prefecture,安徽省,340000,Anhui,province
145,1998,六安地区,六安市,342400,Lu'an_bf15,Prefecture,安徽省,340000,Anhui,province
145,1999,六安市,六安市,341500,Lu'an_bf15,Prefecture-level City,安徽省,340000,Anhui,province
145,2000,六安市,六安市,341500,Lu'an_bf15,Prefecture-level City,安徽省,340000,Anhui,province
145,2001,六安市,六安市,341500,Lu'an_bf15,Prefecture-level City,安徽省,340000,Anhui,province
145,2002,六安市,六安市,341500,Lu'an_bf15,Prefecture-level City,安徽省,340000,Anhui,province
145,2003,六安市,六安市,341500,Lu'an_bf15,Prefecture-level City,安徽省,340000,Anhui,province
145,2004,六安市,六安市,341500,Lu'an_bf15,Prefecture-level City,安徽省,340000,Anhui,province
145,2005,六安市,六安市,341500,Lu'an_bf15,Prefecture-level City,安徽省,340000,Anhui,province
145,2006,六安市,六安市,341500,Lu'an_bf15,Prefecture-level City,安徽省,340000,Anhui,province
145,2007,六安市,六安市,341500,Lu'an_bf15,Prefecture-level City,安徽省,340000,Anhui,province
145,2008,六安市,六安市,341500,Lu'an_bf15,Prefecture-level City,安徽省,340000,Anhui,province
145,2009,六安市,六安市,341500,Lu'an_bf15,Prefecture-level City,安徽省,340000,Anhui,province
145,2010,六安市,六安市,341500,Lu'an_bf15,Prefecture-level City,安徽省,340000,Anhui,province
145,2011,六安市,六安市,341500,Lu'an_bf15,Prefecture-level City,安徽省,340000,Anhui,province
145,2012,六安市,六安市,341500,Lu'an_bf15,Prefecture-level City,安徽省,340000,Anhui,province
145,2013,六安市,六安市,341500,Lu'an_bf15,Prefecture-level City,安徽省,340000,Anhui,province
145,2014,六安市,六安市,341500,Lu'an_bf15,Prefecture-level City,安徽省,340000,Anhui,province
146,2015,六安市,六安市,341500,Lu'an,Prefecture-level City,安徽省,340000,Anhui,province
146,2016,六安市,六安市,341500,Lu'an,Prefecture-level City,安徽省,340000,Anhui,province
146,2017,六安市,六安市,341500,Lu'an,Prefecture-level City,安徽省,340000,Anhui,province
146,2018,六安市,六安市,341500,Lu'an,Prefecture-level City,安徽省,340000,Anhui,province
146,2019,六安市,六安市,341500,Lu'an,Prefecture-level City,安徽省,340000,Anhui,province
147,1990,宣城地区,宣城市,342500,Xuancheng,Prefecture,安徽省,340000,Anhui,province
147,1991,宣城地区,宣城市,342500,Xuancheng,Prefecture,安徽省,340000,Anhui,province
147,1992,宣城地区,宣城市,342500,Xuancheng,Prefecture,安徽省,340000,Anhui,province
147,1993,宣城地区,宣城市,342500,Xuancheng,Prefecture,安徽省,340000,Anhui,province
147,1994,宣城地区,宣城市,342500,Xuancheng,Prefecture,安徽省,340000,Anhui,province
147,1995,宣城地区,宣城市,342500,Xuancheng,Prefecture,安徽省,340000,Anhui,province
147,1996,宣城地区,宣城市,342500,Xuancheng,Prefecture,安徽省,340000,Anhui,province
147,1997,宣城地区,宣城市,342500,Xuancheng,Prefecture,安徽省,340000,Anhui,province
147,1998,宣城地区,宣城市,342500,Xuancheng,Prefecture,安徽省,340000,Anhui,province
147,1999,宣城地区,宣城市,342500,Xuancheng,Prefecture,安徽省,340000,Anhui,province
147,2000,宣城市,宣城市,341800,Xuancheng,Prefecture-level City,安徽省,340000,Anhui,province
147,2001,宣城市,宣城市,341800,Xuancheng,Prefecture-level City,安徽省,340000,Anhui,province
147,2002,宣城市,宣城市,341800,Xuancheng,Prefecture-level City,安徽省,340000,Anhui,province
147,2003,宣城市,宣城市,341800,Xuancheng,Prefecture-level City,安徽省,340000,Anhui,province
147,2004,宣城市,宣城市,341800,Xuancheng,Prefecture-level City,安徽省,340000,Anhui,province
147,2005,宣城市,宣城市,341800,Xuancheng,Prefecture-level City,安徽省,340000,Anhui,province
147,2006,宣城市,宣城市,341800,Xuancheng,Prefecture-level City,安徽省,340000,Anhui,province
147,2007,宣城市,宣城市,341800,Xuancheng,Prefecture-level City,安徽省,340000,Anhui,province
147,2008,宣城市,宣城市,341800,Xuancheng,Prefecture-level City,安徽省,340000,Anhui,province
147,2009,宣城市,宣城市,341800,Xuancheng,Prefecture-level City,安徽省,340000,Anhui,province
147,2010,宣城市,宣城市,341800,Xuancheng,Prefecture-level City,安徽省,340000,Anhui,province
147,2011,宣城市,宣城市,341800,Xuancheng,Prefecture-level City,安徽省,340000,Anhui,province
147,2012,宣城市,宣城市,341800,Xuancheng,Prefecture-level City,安徽省,340000,Anhui,province
147,2013,宣城市,宣城市,341800,Xuancheng,Prefecture-level City,安徽省,340000,Anhui,province
147,2014,宣城市,宣城市,341800,Xuancheng,Prefecture-level City,安徽省,340000,Anhui,province
147,2015,宣城市,宣城市,341800,Xuancheng,Prefecture-level City,安徽省,340000,Anhui,province
147,2016,宣城市,宣城市,341800,Xuancheng,Prefecture-level City,安徽省,340000,Anhui,province
147,2017,宣城市,宣城市,341800,Xuancheng,Prefecture-level City,安徽省,340000,Anhui,province
147,2018,宣城市,宣城市,341800,Xuancheng,Prefecture-level City,安徽省,340000,Anhui,province
147,2019,宣城市,宣城市,341800,Xuancheng,Prefecture-level City,安徽省,340000,Anhui,province
148,1990,巢湖地区,巢湖市,342600,Chaohu,Prefecture,安徽省,340000,Anhui,province
148,1991,巢湖地区,巢湖市,342600,Chaohu,Prefecture,安徽省,340000,Anhui,province
148,1992,巢湖地区,巢湖市,342600,Chaohu,Prefecture,安徽省,340000,Anhui,province
148,1993,巢湖地区,巢湖市,342600,Chaohu,Prefecture,安徽省,340000,Anhui,province
148,1994,巢湖地区,巢湖市,342600,Chaohu,Prefecture,安徽省,340000,Anhui,province
148,1995,巢湖地区,巢湖市,342600,Chaohu,Prefecture,安徽省,340000,Anhui,province
148,1996,巢湖地区,巢湖市,342600,Chaohu,Prefecture,安徽省,340000,Anhui,province
148,1997,巢湖地区,巢湖市,342600,Chaohu,Prefecture,安徽省,340000,Anhui,province
148,1998,巢湖地区,巢湖市,342600,Chaohu,Prefecture,安徽省,340000,Anhui,province
148,1999,巢湖市,巢湖市,341400,Chaohu,Prefecture-level City,安徽省,340000,Anhui,province
148,2000,巢湖市,巢湖市,341400,Chaohu,Prefecture-level City,安徽省,340000,Anhui,province
148,2001,巢湖市,巢湖市,341400,Chaohu,Prefecture-level City,安徽省,340000,Anhui,province
148,2002,巢湖市,巢湖市,341400,Chaohu,Prefecture-level City,安徽省,340000,Anhui,province
148,2003,巢湖市,巢湖市,341400,Chaohu,Prefecture-level City,安徽省,340000,Anhui,province
148,2004,巢湖市,巢湖市,341400,Chaohu,Prefecture-level City,安徽省,340000,Anhui,province
148,2005,巢湖市,巢湖市,341400,Chaohu,Prefecture-level City,安徽省,340000,Anhui,province
148,2006,巢湖市,巢湖市,341400,Chaohu,Prefecture-level City,安徽省,340000,Anhui,province
148,2007,巢湖市,巢湖市,341400,Chaohu,Prefecture-level City,安徽省,340000,Anhui,province
148,2008,巢湖市,巢湖市,341400,Chaohu,Prefecture-level City,安徽省,340000,Anhui,province
148,2009,巢湖市,巢湖市,341400,Chaohu,Prefecture-level City,安徽省,340000,Anhui,province
148,2010,巢湖市,巢湖市,341400,Chaohu,Prefecture-level City,安徽省,340000,Anhui,province
149,1990,池州地区,池州市,342900,Chizhou,Prefecture,安徽省,340000,Anhui,province
149,1991,池州地区,池州市,342900,Chizhou,Prefecture,安徽省,340000,Anhui,province
149,1992,池州地区,池州市,342900,Chizhou,Prefecture,安徽省,340000,Anhui,province
149,1993,池州地区,池州市,342900,Chizhou,Prefecture,安徽省,340000,Anhui,province
149,1994,池州地区,池州市,342900,Chizhou,Prefecture,安徽省,340000,Anhui,province
149,1995,池州地区,池州市,342900,Chizhou,Prefecture,安徽省,340000,Anhui,province
149,1996,池州地区,池州市,342900,Chizhou,Prefecture,安徽省,340000,Anhui,province
149,1997,池州地区,池州市,342900,Chizhou,Prefecture,安徽省,340000,Anhui,province
149,1998,池州地区,池州市,342900,Chizhou,Prefecture,安徽省,340000,Anhui,province
149,1999,池州地区,池州市,342900,Chizhou,Prefecture,安徽省,340000,Anhui,province
149,2000,池州市,池州市,341700,Chizhou,Prefecture-level City,安徽省,340000,Anhui,province
149,2001,池州市,池州市,341700,Chizhou,Prefecture-level City,安徽省,340000,Anhui,province
149,2002,池州市,池州市,341700,Chizhou,Prefecture-level City,安徽省,340000,Anhui,province
149,2003,池州市,池州市,341700,Chizhou,Prefecture-level City,安徽省,340000,Anhui,province
149,2004,池州市,池州市,341700,Chizhou,Prefecture-level City,安徽省,340000,Anhui,province
149,2005,池州市,池州市,341700,Chizhou,Prefecture-level City,安徽省,340000,Anhui,province
149,2006,池州市,池州市,341700,Chizhou,Prefecture-level City,安徽省,340000,Anhui,province
149,2007,池州市,池州市,341700,Chizhou,Prefecture-level City,安徽省,340000,Anhui,province
149,2008,池州市,池州市,341700,Chizhou,Prefecture-level City,安徽省,340000,Anhui,province
149,2009,池州市,池州市,341700,Chizhou,Prefecture-level City,安徽省,340000,Anhui,province
149,2010,池州市,池州市,341700,Chizhou,Prefecture-level City,安徽省,340000,Anhui,province
149,2011,池州市,池州市,341700,Chizhou,Prefecture-level City,安徽省,340000,Anhui,province
149,2012,池州市,池州市,341700,Chizhou,Prefecture-level City,安徽省,340000,Anhui,province
149,2013,池州市,池州市,341700,Chizhou,Prefecture-level City,安徽省,340000,Anhui,province
149,2014,池州市,池州市,341700,Chizhou,Prefecture-level City,安徽省,340000,Anhui,province
149,2015,池州市,池州市,341700,Chizhou,Prefecture-level City,安徽省,340000,Anhui,province
149,2016,池州市,池州市,341700,Chizhou,Prefecture-level City,安徽省,340000,Anhui,province
149,2017,池州市,池州市,341700,Chizhou,Prefecture-level City,安徽省,340000,Anhui,province
149,2018,池州市,池州市,341700,Chizhou,Prefecture-level City,安徽省,340000,Anhui,province
149,2019,池州市,池州市,341700,Chizhou,Prefecture-level City,安徽省,340000,Anhui,province
150,2000,阜阳市,阜阳市,341200,Fuyang,Prefecture-level City,安徽省,340000,Anhui,province
150,2001,阜阳市,阜阳市,341200,Fuyang,Prefecture-level City,安徽省,340000,Anhui,province
150,2002,阜阳市,阜阳市,341200,Fuyang,Prefecture-level City,安徽省,340000,Anhui,province
150,2003,阜阳市,阜阳市,341200,Fuyang,Prefecture-level City,安徽省,340000,Anhui,province
150,2004,阜阳市,阜阳市,341200,Fuyang,Prefecture-level City,安徽省,340000,Anhui,province
150,2005,阜阳市,阜阳市,341200,Fuyang,Prefecture-level City,安徽省,340000,Anhui,province
150,2006,阜阳市,阜阳市,341200,Fuyang,Prefecture-level City,安徽省,340000,Anhui,province
150,2007,阜阳市,阜阳市,341200,Fuyang,Prefecture-level City,安徽省,340000,Anhui,province
150,2008,阜阳市,阜阳市,341200,Fuyang,Prefecture-level City,安徽省,340000,Anhui,province
150,2009,阜阳市,阜阳市,341200,Fuyang,Prefecture-level City,安徽省,340000,Anhui,province
150,2010,阜阳市,阜阳市,341200,Fuyang,Prefecture-level City,安徽省,340000,Anhui,province
150,2011,阜阳市,阜阳市,341200,Fuyang,Prefecture-level City,安徽省,340000,Anhui,province
150,2012,阜阳市,阜阳市,341200,Fuyang,Prefecture-level City,安徽省,340000,Anhui,province
150,2013,阜阳市,阜阳市,341200,Fuyang,Prefecture-level City,安徽省,340000,Anhui,province
150,2014,阜阳市,阜阳市,341200,Fuyang,Prefecture-level City,安徽省,340000,Anhui,province
150,2015,阜阳市,阜阳市,341200,Fuyang,Prefecture-level City,安徽省,340000,Anhui,province
150,2016,阜阳市,阜阳市,341200,Fuyang,Prefecture-level City,安徽省,340000,Anhui,province
150,2017,阜阳市,阜阳市,341200,Fuyang,Prefecture-level City,安徽省,340000,Anhui,province
150,2018,阜阳市,阜阳市,341200,Fuyang,Prefecture-level City,安徽省,340000,Anhui,province
150,2019,阜阳市,阜阳市,341200,Fuyang,Prefecture-level City,安徽省,340000,Anhui,province
